,date,gauge,discharge,rainfall,rainfall_ft
1444,2011-09-21,3.1016666666666666,109.91666666666667,0.0,0.0
1445,2011-09-22,3.140833333333333,116.45833333333333,0.00125,0.0
1446,2011-09-23,3.9204166666666667,315.25,0.057083333333333326,0.004583333333333333
1447,2011-09-24,3.7754166666666666,254.0,0.00125,0.0
1448,2011-09-25,3.56875,203.08333333333334,0.0,0.0
1449,2011-09-26,3.4737500000000003,181.79166666666666,0.0,0.0
1450,2011-09-27,3.3670833333333334,159.41666666666666,0.0,0.0
1451,2011-09-28,3.4858333333333333,185.5,0.00875,0.0004166666666666667
1452,2011-09-29,3.65375,230.20833333333334,0.005,0.0
1453,2011-09-30,3.3804166666666666,162.75,0.0004166666666666667,0.0
1454,2011-10-01,3.3975000000000004,165.95833333333334,0.020833333333333332,0.00125
1455,2011-10-02,3.34125,154.29166666666666,0.008333333333333333,0.0
1456,2011-10-03,3.2025,127.375,0.0,0.0
1457,2011-10-04,3.1191666666666666,112.91666666666667,0.0,0.0
1458,2011-10-05,3.06375,103.51666666666667,0.0,0.0
1459,2011-10-06,3.0170833333333333,95.67083333333333,0.0,0.0
1460,2011-10-07,2.9795833333333337,89.675,0.0,0.0
1461,2011-10-08,2.94125,83.75833333333333,0.0,0.0
1462,2011-10-09,2.9175,80.23333333333333,0.0,0.0
1463,2011-10-10,2.9116666666666666,79.39583333333333,0.0,0.0
1464,2011-10-11,2.8937500000000003,76.8,0.0,0.0
1465,2011-10-12,2.9056521739130434,78.96521739130435,0.007391304347826088,0.0008695652173913044
1466,2011-10-13,3.0658333333333334,104.20416666666667,0.0,0.0
1467,2011-10-14,3.1766666666666663,123.39583333333333,0.00875,0.0004166666666666667
1468,2011-10-15,3.0712499999999996,104.8,0.0,0.0
1469,2011-10-16,2.983333333333334,90.24583333333334,0.0,0.0
1470,2011-10-17,2.9358333333333335,82.95833333333333,0.0,0.0
1471,2011-10-18,2.8982608695652172,77.43043478260869,0.0,0.0
1472,2011-10-19,3.3320833333333333,162.54166666666666,0.034166666666666665,0.0020833333333333333
1473,2011-10-20,3.5933333333333333,210.875,0.0016666666666666668,0.0
1474,2011-10-21,3.28125,142.375,0.0,0.0
1475,2011-10-22,3.1304166666666666,114.70833333333333,0.0,0.0
1476,2011-10-23,3.0508333333333333,101.35000000000001,0.0,0.0
1477,2011-10-24,3.0,92.90416666666665,0.0,0.0
1478,2011-10-25,2.9583333333333335,86.37083333333334,0.0,0.0
1479,2011-10-26,2.9179166666666667,80.3125,0.0,0.0
1480,2011-10-27,2.999166666666667,94.0625,0.014166666666666668,0.0004166666666666667
1481,2011-10-28,3.1020833333333333,110.51666666666667,0.0020833333333333333,0.0
1482,2011-10-29,3.7154166666666666,259.625,0.09125,0.006666666666666667
1483,2011-10-30,4.579583333333333,475.6666666666667,0.00125,0.0
1484,2011-10-31,4.194166666666667,363.9166666666667,0.0,0.0
1485,2011-11-01,3.9204166666666667,290.625,0.0,0.0
1486,2011-11-02,3.6487499999999997,222.125,0.0,0.0
1487,2011-11-03,3.4545833333333333,177.70833333333334,0.0,0.0
1488,2011-11-04,3.3350000000000004,153.0,0.0,0.0
1489,2011-11-05,3.2279166666666668,132.08333333333334,0.0,0.0
1490,2011-11-06,3.1585185185185187,119.62962962962963,0.0,0.0
1491,2011-11-07,3.1166666666666667,112.45833333333333,0.0,0.0
1492,2011-11-08,3.089166666666667,107.91666666666667,0.0,0.0
1493,2011-11-09,3.0658333333333334,103.86666666666667,0.0,0.0
1494,2011-11-10,3.035,98.57916666666667,0.0008333333333333334,0.0
1495,2011-11-11,3.0416666666666665,99.925,0.0,0.0
1496,2011-11-12,3.151666666666667,118.45833333333333,0.0,0.0
1497,2011-11-13,3.135,115.375,0.0,0.0
1498,2011-11-14,3.1154166666666665,112.25,0.0,0.0
1499,2011-11-15,3.1170833333333334,112.54166666666667,0.0,0.0
1500,2011-11-16,3.297916666666667,148.375,0.022916666666666665,0.0004166666666666667
1501,2011-11-17,3.3670833333333334,159.875,0.002916666666666667,0.0
1502,2011-11-18,3.202916666666667,127.54166666666667,0.0,0.0
1503,2011-11-19,3.1216666666666666,113.29166666666667,0.0,0.0
1504,2011-11-20,3.0829166666666663,106.875,0.0,0.0
1505,2011-11-21,3.15375,118.875,0.006666666666666667,0.0004166666666666667
1506,2011-11-22,3.5745833333333334,231.16666666666666,0.06208333333333333,0.005
1507,2011-11-23,6.083333333333333,995.625,0.035416666666666666,0.0020833333333333333
1508,2011-11-24,4.93875,583.625,0.0,0.0
1509,2011-11-25,4.5200000000000005,450.0,0.0,0.0
1510,2011-11-26,4.15875,342.0,0.0,0.0
1511,2011-11-27,3.9187499999999997,273.625,0.0,0.0
1512,2011-11-28,3.7104166666666667,216.375,0.0,0.0
1513,2011-11-29,3.74625,225.04166666666666,0.020833333333333332,0.0016666666666666668
1514,2011-11-30,4.0008333333333335,289.75,0.0,0.0
1515,2011-12-01,3.6629166666666664,202.04166666666666,0.0,0.0
1516,2011-12-02,3.529583333333333,172.125,0.0,0.0
1517,2011-12-03,3.4379166666666667,153.58333333333334,0.0,0.0
1518,2011-12-04,3.3699999999999997,140.0,0.0,0.0
1519,2011-12-05,3.325833333333333,131.79166666666666,0.0,0.0
1520,2011-12-06,3.3362499999999997,134.0,0.002916666666666667,0.0
1521,2011-12-07,4.4870833333333335,474.4583333333333,0.06541666666666666,0.004583333333333333
1522,2011-12-08,6.793333333333333,1291.8333333333333,0.009583333333333334,0.00125
1523,2011-12-09,5.167916666666667,647.4166666666666,0.0,0.0
1524,2011-12-10,4.832083333333333,534.2083333333334,0.0,0.0
1525,2011-12-11,4.519583333333333,436.625,0.0,0.0
1526,2011-12-12,4.120416666666666,321.0416666666667,0.0,0.0
1527,2011-12-13,3.8562499999999997,250.25,0.0,0.0
1528,2011-12-14,3.700416666666667,210.5,0.0,0.0
1529,2011-12-15,3.606666666666667,189.20833333333334,0.0,0.0
1530,2011-12-16,3.5233333333333334,170.875,0.0,0.0
1531,2011-12-17,3.4499999999999997,156.0,0.0,0.0
1532,2011-12-18,3.39125,144.25,0.0,0.0
1533,2011-12-19,3.345833333333333,135.20833333333334,0.0,0.0
1534,2011-12-20,3.3225,131.20833333333334,0.005833333333333334,0.0
1535,2011-12-21,3.35375,136.95833333333334,0.0075,0.0004166666666666667
1536,2011-12-22,3.512916666666667,169.33333333333334,0.0029166666666666664,0.0
1537,2011-12-23,5.2437499999999995,686.2083333333334,0.052083333333333336,0.00375
1538,2011-12-24,4.534583333333333,441.125,0.0,0.0
1539,2011-12-25,4.1425,327.125,0.0,0.0
1540,2011-12-26,3.905,263.0,0.0,0.0
1541,2011-12-27,4.007083333333333,298.9166666666667,0.029583333333333333,0.0025
1542,2011-12-28,4.588333333333334,459.5,0.0,0.0
1543,2011-12-29,4.1433333333333335,327.2083333333333,0.0,0.0
1544,2011-12-30,3.9345833333333338,271.0,0.0,0.0
1545,2011-12-31,3.7533333333333334,223.16666666666666,0.0,0.0
1546,2012-01-01,3.61,189.95833333333334,0.0016666666666666668,0.0
1547,2012-01-02,3.5262499999999997,171.5,0.0,0.0
1548,2012-01-03,3.43875,153.75,0.0,0.0
1549,2012-01-04,3.342916666666667,134.79166666666666,0.0,0.0
1550,2012-01-05,3.3058333333333336,128.125,0.0,0.0
1551,2012-01-06,3.2808333333333333,123.41666666666667,0.0,0.0
1552,2012-01-07,3.27,121.54166666666667,0.0,0.0
1553,2012-01-08,3.2475,117.66666666666667,0.0,0.0
1554,2012-01-09,3.219583333333334,113.04166666666667,0.0,0.0
1555,2012-01-10,3.1991666666666667,109.58333333333333,0.0004166666666666667,0.0
1556,2012-01-11,3.182916666666667,106.70833333333333,0.010833333333333334,0.0004166666666666667
1557,2012-01-12,5.192083333333334,686.625,0.0525,0.005
1558,2012-01-13,4.581666666666666,476.0833333333333,0.0025,0.0
1559,2012-01-14,4.1554166666666665,353.1666666666667,0.0,0.0
1560,2012-01-15,3.8945833333333333,283.9166666666667,0.0,0.0
1561,2012-01-16,3.6520833333333336,222.79166666666666,0.0,0.0
1562,2012-01-17,3.69375,233.83333333333334,0.011250000000000001,0.0004166666666666667
1563,2012-01-18,3.5700000000000003,204.20833333333334,0.0,0.0
1564,2012-01-19,3.3920833333333333,164.45833333333334,0.0,0.0
1565,2012-01-20,3.3070833333333334,147.41666666666666,0.0,0.0
1566,2012-01-21,3.2716666666666665,140.33333333333334,0.015,0.0
1567,2012-01-22,3.248333333333333,135.83333333333334,0.0,0.0
1568,2012-01-23,3.5195833333333333,198.625,0.005416666666666667,0.0
1569,2012-01-24,3.9133333333333336,289.2083333333333,0.0,0.0
1570,2012-01-25,3.6183333333333336,215.0,0.0,0.0
1571,2012-01-26,3.48875,185.16666666666666,0.004583333333333333,0.0
1572,2012-01-27,4.166666666666667,368.875,0.017916666666666668,0.0016666666666666668
